ItemNum,Condition,Subject,RT,Assoc,Plaus,Accuracy
84,control,6,493,6.35,6.636363636,1
84,control,27,754,6.35,6.636363636,1
84,control,21,691,6.35,6.636363636,0
84,control,30,777,6.35,6.636363636,1
84,control,15,583,6.35,6.636363636,1
84,control,24,718,6.35,6.636363636,1
84,control,9,294,6.35,6.636363636,0
84,control,18,547,6.35,6.636363636,1
84,control,12,1015,6.35,6.636363636,1
84,script-related,25,467,6.35,1.857142857,1
84,script-related,13,850,6.35,1.857142857,1
84,script-related,31,459,6.35,1.857142857,1
84,script-related,4,1065,6.35,1.857142857,1
84,script-related,19,595,6.35,1.857142857,0
84,script-related,16,755,6.35,1.857142857,0
84,script-related,28,752,6.35,1.857142857,1
84,script-related,1,814,6.35,1.857142857,0
84,script-related,10,1058,6.35,1.857142857,0
84,script-related,22,919,6.35,1.857142857,1
84,script-related,7,1179,6.35,1.857142857,1
84,script-unrelated,17,1459,2.35,3.166666667,1
84,script-unrelated,14,633,2.35,3.166666667,0
84,script-unrelated,20,742,2.35,3.166666667,1
84,script-unrelated,8,687,2.35,3.166666667,1
84,script-unrelated,5,1065,2.35,3.166666667,1
84,script-unrelated,26,764,2.35,3.166666667,1
84,script-unrelated,11,663,2.35,3.166666667,1
84,script-unrelated,29,434,2.35,3.166666667,1
84,script-unrelated,23,719,2.35,3.166666667,1
84,script-unrelated,2,1655,2.35,3.166666667,1
85,control,16,434,6.75,6.333333333,1
85,control,4,878,6.75,6.333333333,1
85,control,25,804,6.75,6.333333333,0
85,control,31,397,6.75,6.333333333,1
85,control,7,883,6.75,6.333333333,1
85,control,13,1427,6.75,6.333333333,1
85,control,28,620,6.75,6.333333333,0
85,control,19,666,6.75,6.333333333,1
85,control,22,1136,6.75,6.333333333,1
85,control,10,733,6.75,6.333333333,1
85,control,1,760,6.75,6.333333333,1
85,script-related,20,708,6.75,3.818181818,1
85,script-related,23,690,6.75,3.818181818,1
85,script-related,29,424,6.75,3.818181818,1
85,script-related,11,600,6.75,3.818181818,0
85,script-related,14,494,6.75,3.818181818,0
85,script-related,8,653,6.75,3.818181818,0
85,script-related,2,1291,6.75,3.818181818,1
85,script-related,26,737,6.75,3.818181818,1
85,script-related,17,1224,6.75,3.818181818,1
85,script-related,5,1070,6.75,3.818181818,0
85,script-unrelated,21,691,2.1,5,1
85,script-unrelated,15,665,2.1,5,1
85,script-unrelated,18,380,2.1,5,1
85,script-unrelated,3,427,2.1,5,1
85,script-unrelated,27,729,2.1,5,0
85,script-unrelated,24,464,2.1,5,1
85,script-unrelated,6,486,2.1,5,1
85,script-unrelated,30,871,2.1,5,1
85,script-unrelated,12,657,2.1,5,1
85,script-unrelated,9,398,2.1,5,1
86,control,8,690,5.4,4.571428571,1
86,control,26,562,5.4,4.571428571,1
86,control,14,439,5.4,4.571428571,1
86,control,2,1278,5.4,4.571428571,1
86,control,29,435,5.4,4.571428571,1
86,control,5,833,5.4,4.571428571,1
86,control,20,702,5.4,4.571428571,1
86,control,17,1327,5.4,4.571428571,1
86,control,23,576,5.4,4.571428571,1
86,control,11,845,5.4,4.571428571,0
86,script-related,3,435,5.4,1.833333333,1
86,script-related,30,774,5.4,1.833333333,1
86,script-related,6,631,5.4,1.833333333,1
86,script-related,18,1715,5.4,1.833333333,1
86,script-related,24,606,5.4,1.833333333,1
86,script-related,9,297,5.4,1.833333333,0
86,script-related,12,724,5.4,1.833333333,1
86,script-related,15,769,5.4,1.833333333,0
86,script-related,27,540,5.4,1.833333333,1
86,script-related,21,627,5.4,1.833333333,0
86,script-unrelated,25,681,1.85,2.545454545,1
86,script-unrelated,1,615,1.85,2.545454545,1
86,script-unrelated,4,705,1.85,2.545454545,1
86,script-unrelated,10,790,1.85,2.545454545,1
86,script-unrelated,19,751,1.85,2.545454545,1
86,script-unrelated,31,652,1.85,2.545454545,1
86,script-unrelated,28,482,1.85,2.545454545,1
86,script-unrelated,16,306,1.85,2.545454545,1
86,script-unrelated,22,808,1.85,2.545454545,1
86,script-unrelated,13,1678,1.85,2.545454545,1
86,script-unrelated,7,1164,1.85,2.545454545,1
87,control,6,408,6.4,6.181818182,0
87,control,24,343,6.4,6.181818182,1
87,control,27,809,6.4,6.181818182,1
87,control,9,376,6.4,6.181818182,1
87,control,21,838,6.4,6.181818182,0
87,control,15,863,6.4,6.181818182,1
87,control,12,862,6.4,6.181818182,1
87,control,30,976,6.4,6.181818182,1
87,control,18,922,6.4,6.181818182,1
87,control,3,665,6.4,6.181818182,1
87,script-related,16,598,6.4,4,1
87,script-related,22,623,6.4,4,1
87,script-related,28,500,6.4,4,1
87,script-related,19,961,6.4,4,0
87,script-related,10,1072,6.4,4,0
87,script-related,13,1434,6.4,4,1
87,script-related,7,1153,6.4,4,0
87,script-related,25,916,6.4,4,1
87,script-related,1,954,6.4,4,0
87,script-related,31,610,6.4,4,0
87,script-related,4,998,6.4,4,0
87,script-unrelated,23,470,1.4,1.5,1
87,script-unrelated,29,464,1.4,1.5,1
87,script-unrelated,26,618,1.4,1.5,1
87,script-unrelated,8,851,1.4,1.5,1
87,script-unrelated,14,1132,1.4,1.5,1
87,script-unrelated,11,711,1.4,1.5,1
87,script-unrelated,5,736,1.4,1.5,1
87,script-unrelated,17,1780,1.4,1.5,1
87,script-unrelated,20,1357,1.4,1.5,1
87,script-unrelated,2,1472,1.4,1.5,1
88,control,4,750,6.45,5.833333333,1
88,control,7,1266,6.45,5.833333333,1
88,control,28,760,6.45,5.833333333,1
88,control,31,479,6.45,5.833333333,1
88,control,16,263,6.45,5.833333333,0
88,control,22,531,6.45,5.833333333,1
88,control,10,654,6.45,5.833333333,1
88,control,25,843,6.45,5.833333333,1
88,control,1,744,6.45,5.833333333,1
88,control,13,1092,6.45,5.833333333,1
88,control,19,1144,6.45,5.833333333,1
88,script-related,29,435,6.45,2.454545455,1
88,script-related,8,796,6.45,2.454545455,1
88,script-related,26,810,6.45,2.454545455,1
88,script-related,5,773,6.45,2.454545455,1
88,script-related,11,595,6.45,2.454545455,0
88,script-related,20,754,6.45,2.454545455,1
88,script-related,17,948,6.45,2.454545455,1
88,script-related,2,1273,6.45,2.454545455,1
88,script-related,23,368,6.45,2.454545455,1
88,script-related,14,781,6.45,2.454545455,1
88,script-unrelated,24,560,1.5,1.142857143,1
88,script-unrelated,12,520,1.5,1.142857143,1
88,script-unrelated,27,652,1.5,1.142857143,1
88,script-unrelated,30,1085,1.5,1.142857143,1
88,script-unrelated,21,726,1.5,1.142857143,1
88,script-unrelated,18,433,1.5,1.142857143,1
88,script-unrelated,9,840,1.5,1.142857143,1
88,script-unrelated,6,358,1.5,1.142857143,1
88,script-unrelated,3,485,1.5,1.142857143,1
88,script-unrelated,15,768,1.5,1.142857143,0
89,control,23,417,3.95,5.285714286,1
89,control,11,608,3.95,5.285714286,1
89,control,17,908,3.95,5.285714286,1
89,control,29,418,3.95,5.285714286,1
89,control,5,707,3.95,5.285714286,1
89,control,26,578,3.95,5.285714286,1
89,control,2,1262,3.95,5.285714286,1
89,control,20,682,3.95,5.285714286,1
89,control,14,786,3.95,5.285714286,1
89,control,8,1280,3.95,5.285714286,1
89,script-related,18,416,3.95,3.5,1
89,script-related,24,457,3.95,3.5,1
89,script-related,30,2093,3.95,3.5,1
89,script-related,15,634,3.95,3.5,0
89,script-related,12,565,3.95,3.5,1
89,script-related,21,764,3.95,3.5,0
89,script-related,9,301,3.95,3.5,0
89,script-related,3,562,3.95,3.5,1
89,script-related,27,602,3.95,3.5,1
89,script-related,6,432,3.95,3.5,0
89,script-unrelated,22,605,1.95,1.909090909,1
89,script-unrelated,25,746,1.95,1.909090909,1
89,script-unrelated,4,1248,1.95,1.909090909,1
89,script-unrelated,31,536,1.95,1.909090909,1
89,script-unrelated,10,773,1.95,1.909090909,1
89,script-unrelated,28,1841,1.95,1.909090909,1
89,script-unrelated,1,1130,1.95,1.909090909,0
89,script-unrelated,16,252,1.95,1.909090909,1
89,script-unrelated,7,1472,1.95,1.909090909,1
89,script-unrelated,19,1208,1.95,1.909090909,1
89,script-unrelated,13,1442,1.95,1.909090909,1
9,control,24,384,6.6,6.545454545,1
9,control,27,775,6.6,6.545454545,1
9,control,21,850,6.6,6.545454545,1
9,control,6,434,6.6,6.545454545,1
9,control,3,691,6.6,6.545454545,1
9,control,30,880,6.6,6.545454545,1
9,control,9,548,6.6,6.545454545,1
9,control,12,769,6.6,6.545454545,1
9,control,18,489,6.6,6.545454545,1
9,control,15,872,6.6,6.545454545,1
9,script-related,31,624,6.6,1.857142857,1
9,script-related,10,887,6.6,1.857142857,1
9,script-related,13,1642,6.6,1.857142857,1
9,script-related,16,744,6.6,1.857142857,1
9,script-related,25,795,6.6,1.857142857,1
9,script-related,28,504,6.6,1.857142857,1
9,script-related,19,1345,6.6,1.857142857,1
9,script-related,4,1250,6.6,1.857142857,1
9,script-related,7,1370,6.6,1.857142857,1
9,script-related,1,894,6.6,1.857142857,1
9,script-related,22,661,6.6,1.857142857,1
9,script-unrelated,17,1117,1.2,1.416666667,1
9,script-unrelated,26,709,1.2,1.416666667,1
9,script-unrelated,5,937,1.2,1.416666667,1
9,script-unrelated,2,1648,1.2,1.416666667,1
9,script-unrelated,8,1258,1.2,1.416666667,1
9,script-unrelated,23,477,1.2,1.416666667,1
9,script-unrelated,11,612,1.2,1.416666667,1
9,script-unrelated,29,676,1.2,1.416666667,1
9,script-unrelated,14,899,1.2,1.416666667,1
9,script-unrelated,20,1016,1.2,1.416666667,1
90,control,27,589,5.6,6.454545455,1
90,control,21,825,5.6,6.454545455,1
90,control,18,801,5.6,6.454545455,1
90,control,3,518,5.6,6.454545455,1
90,control,6,298,5.6,6.454545455,1
90,control,30,824,5.6,6.454545455,1
90,control,9,327,5.6,6.454545455,1
90,control,24,693,5.6,6.454545455,0
90,control,15,860,5.6,6.454545455,1
90,control,12,607,5.6,6.454545455,1
90,script-related,7,982,5.6,1.857142857,1
90,script-related,10,820,5.6,1.857142857,1
90,script-related,25,952,5.6,1.857142857,1
90,script-related,13,1016,5.6,1.857142857,1
90,script-related,31,544,5.6,1.857142857,0
90,script-related,22,710,5.6,1.857142857,1
90,script-related,19,863,5.6,1.857142857,1
90,script-related,16,280,5.6,1.857142857,1
90,script-related,28,603,5.6,1.857142857,0
90,script-related,1,985,5.6,1.857142857,1
90,script-related,4,1040,5.6,1.857142857,1
90,script-unrelated,20,901,3.9,2.5,1
90,script-unrelated,11,688,3.9,2.5,1
90,script-unrelated,29,438,3.9,2.5,1
90,script-unrelated,8,982,3.9,2.5,1
90,script-unrelated,14,788,3.9,2.5,1
90,script-unrelated,5,1502,3.9,2.5,1
90,script-unrelated,26,1121,3.9,2.5,1
90,script-unrelated,23,787,3.9,2.5,1
90,script-unrelated,2,3101,3.9,2.5,1
90,script-unrelated,17,1571,3.9,2.5,1
