ItemNum,Condition,Subject,RT,Assoc,Plaus,Accuracy
24,script-unrelated,29,188,2.35,1.5,1
24,script-unrelated,23,261,2.35,1.5,1
24,script-unrelated,8,559,2.35,1.5,1
24,script-unrelated,11,279,2.35,1.5,0
24,script-unrelated,20,338,2.35,1.5,1
24,script-unrelated,14,433,2.35,1.5,0
24,script-unrelated,2,399,2.35,1.5,1
25,control,22,565,6.6,5.666666667,1
25,control,25,291,6.6,5.666666667,1
25,control,31,226,6.6,5.666666667,1
25,control,13,419,6.6,5.666666667,1
25,control,28,323,6.6,5.666666667,1
25,control,19,293,6.6,5.666666667,1
25,control,10,477,6.6,5.666666667,1
25,control,7,437,6.6,5.666666667,1
25,control,1,570,6.6,5.666666667,1
25,control,4,380,6.6,5.666666667,1
25,control,16,350,6.6,5.666666667,1
25,script-related,14,281,6.6,2.636363636,1
25,script-related,17,559,6.6,2.636363636,1
25,script-related,11,377,6.6,2.636363636,0
25,script-related,20,291,6.6,2.636363636,1
25,script-related,23,365,6.6,2.636363636,1
25,script-related,26,211,6.6,2.636363636,1
25,script-related,29,223,6.6,2.636363636,1
25,script-related,2,246,6.6,2.636363636,1
25,script-related,5,385,6.6,2.636363636,1
25,script-related,8,236,6.6,2.636363636,1
25,script-unrelated,24,378,1.75,1.285714286,1
25,script-unrelated,27,324,1.75,1.285714286,1
25,script-unrelated,18,248,1.75,1.285714286,1
25,script-unrelated,9,158,1.75,1.285714286,0
25,script-unrelated,21,309,1.75,1.285714286,0
25,script-unrelated,15,376,1.75,1.285714286,1
25,script-unrelated,30,419,1.75,1.285714286,1
25,script-unrelated,3,224,1.75,1.285714286,1
25,script-unrelated,6,279,1.75,1.285714286,1
25,script-unrelated,12,296,1.75,1.285714286,1
26,control,5,1059,5.25,5.285714286,1
26,control,29,257,5.25,5.285714286,1
26,control,17,543,5.25,5.285714286,1
26,control,2,428,5.25,5.285714286,1
26,control,26,296,5.25,5.285714286,1
26,control,23,404,5.25,5.285714286,1
26,control,11,400,5.25,5.285714286,1
26,control,8,395,5.25,5.285714286,1
26,control,14,286,5.25,5.285714286,1
26,control,20,340,5.25,5.285714286,1
26,script-related,6,175,5.25,2.666666667,1
26,script-related,9,145,5.25,2.666666667,0
26,script-related,30,353,5.25,2.666666667,0
26,script-related,3,237,5.25,2.666666667,1
26,script-related,18,238,5.25,2.666666667,0
26,script-related,15,366,5.25,2.666666667,1
26,script-related,27,330,5.25,2.666666667,1
26,script-related,21,555,5.25,2.666666667,0
26,script-related,24,357,5.25,2.666666667,0
26,script-related,12,308,5.25,2.666666667,1
26,script-unrelated,31,233,1.2,1.090909091,1
26,script-unrelated,28,263,1.2,1.090909091,1
26,script-unrelated,25,440,1.2,1.090909091,1
26,script-unrelated,22,462,1.2,1.090909091,1
26,script-unrelated,4,408,1.2,1.090909091,1
26,script-unrelated,16,328,1.2,1.090909091,1
26,script-unrelated,13,522,1.2,1.090909091,1
26,script-unrelated,19,321,1.2,1.090909091,1
26,script-unrelated,10,1223,1.2,1.090909091,1
26,script-unrelated,1,378,1.2,1.090909091,1
26,script-unrelated,7,567,1.2,1.090909091,1
27,control,6,264,6.3,6.454545455,1
27,control,18,309,6.3,6.454545455,1
27,control,24,509,6.3,6.454545455,1
27,control,12,542,6.3,6.454545455,1
27,control,9,183,6.3,6.454545455,1
27,control,15,261,6.3,6.454545455,1
27,control,3,248,6.3,6.454545455,1
27,control,27,348,6.3,6.454545455,1
27,control,30,551,6.3,6.454545455,1
27,control,21,464,6.3,6.454545455,1
27,script-related,31,268,6.3,1.142857143,1
27,script-related,22,403,6.3,1.142857143,1
27,script-related,4,364,6.3,1.142857143,1
27,script-related,16,331,6.3,1.142857143,0
27,script-related,19,299,6.3,1.142857143,1
27,script-related,13,661,6.3,1.142857143,1
27,script-related,7,443,6.3,1.142857143,0
27,script-related,28,244,6.3,1.142857143,1
27,script-related,10,458,6.3,1.142857143,1
27,script-related,25,351,6.3,1.142857143,1
27,script-related,1,393,6.3,1.142857143,1
27,script-unrelated,5,567,1.3,1.333333333,1
27,script-unrelated,2,243,1.3,1.333333333,1
27,script-unrelated,14,503,1.3,1.333333333,1
27,script-unrelated,8,324,1.3,1.333333333,1
27,script-unrelated,17,490,1.3,1.333333333,1
27,script-unrelated,26,272,1.3,1.333333333,1
